6.4,2728,122533.0
6.5,2730,122533.0
6.6,2733,122533.0
6.7,2735,122533.0
6.8,2738,122500.0
5.8,2759,122433.0
5.9,2790,122300.0
6.0,2793,122266.0
2.9,2795,122233.0
3.0,2804,122100.0
2.8,2806,122066.0
3.1,2817,121866.0
3.2,2828,121700.0
3.3,2835,121566.0
3.4,2844,121400.0
3.5,2856,121200.0
3.6,2867,121033.0
3.7,2877,120866.0
3.8,2887,120700.0
3.9,2893,120600.0
4.0,2905,120400.0
4.1,2916,120233.0
4.2,2928,120200.0
5.7,2929,120200.0
5.8,2931,120166.0
5.9,2932,120166.0
6.3,2934,120166.0
6.1,2937,120166.0
6.2,2940,120133.0
6.4,2941,120133.0
6.5,2944,120133.0
6.3,2947,120133.0
4.2,2948,120133.0
6.5,2949,120133.0
4.2,2970,120033.0
4.3,3020,119866.0
4.4,3036,119700.0
4.5,3046,119533.0
4.6,3056,119366.0
4.7,3066,119200.0
4.8,3078,119033.0
4.9,3084,118900.0
5.0,3096,118700.0
5.1,3108,118500.0
5.2,3118,118333.0
5.3,3129,118166.0
5.4,3140,118000.0
5.5,3148,117833.0
5.6,3159,117666.0
5.7,3169,117500.0
5.8,3179,117333.0
5.9,3203,117233.0
6.0,3205,117233.0
5.9,3219,117166.0
6.0,3242,117000.0
6.1,3254,116800.0
6.2,3265,116633.0
6.3,3274,116466.0
6.4,3284,116300.0
6.5,3294,116166.0
6.6,3304,115966.0
6.7,3314,115800.0
6.8,3320,115733.0
8.0,3321,115700.0
6.8,3325,115633.0
6.9,3335,115466.0
7.0,3345,115300.0
7.1,3355,115100.0
7.2,3367,114933.0
7.3,3375,114766.0
7.4,3387,114600.0
7.5,3396,114433.0
7.6,3405,114266.0
7.7,3416,114100.0
7.8,3427,113933.0
7.9,3436,113800.0
8.0,3475,113600.0
8.1,3486,113400.0
8.2,3496,113233.0
8.3,3503,113100.0
8.4,3513,112933.0
8.5,3523,112766.0
8.6,3525,112766.0
8.5,3526,112733.0
8.6,3534,112600.0
8.7,3551,112366.0
6.8,3559,112233.0
6.9,3567,112100.0
7.0,3580,111933.0
6.9,3582,111866.0
7.1,3592,111700.0
7.2,3598,111533.0
7.3,3606,111333.0
7.4,3610,111133.0
7.5,3615,111033.0
7.6,3620,110866.0
7.7,3626,110700.0
7.8,3634,110533.0
7.9,3638,110400.0
8.0,3645,110200.0
8.1,3650,110000.0
8.2,3656,109866.0
8.3,3665,109633.0
8.4,3669,109533.0
8.5,3675,109333.0
8.6,3680,109166.0
8.7,3686,109000.0
8.8,3694,108833.0
8.9,3701,108666.0
9.0,3705,108500.0
9.1,3710,108333.0
9.2,3716,108166.0
9.3,3725,107966.0
9.4,3729,107833.0
9.5,3736,107633.0
9.6,3750,107500.0
6.8,3751,107466.0
6.7,3752,107433.0
6.9,3756,107333.0
6.8,3760,107200.0
7.0,3762,107166.0
6.9,3770,106933.0
7.0,3778,106733.0
7.1,3786,106500.0
7.2,3792,106300.0
7.3,3800,106100.0
7.4,3805,105900.0
7.5,3815,105666.0
7.6,3821,105500.0
7.7,3828,105300.0
7.8,3835,105066.0
7.9,3840,104966.0
8.0,3847,104733.0
8.1,3854,104533.0
8.2,3861,104366.0
8.3,3868,104166.0
8.4,3875,103966.0
8.5,3883,103733.0
8.6,3888,103566.0
8.7,3899,103366.0
8.8,3911,103133.0
8.9,3922,102966.0
9.0,3935,102766.0
9.1,3941,102700.0
4.1,3950,102533.0
4.2,3963,102333.0
4.3,3974,102166.0
4.4,3982,102100.0
1.4,3993,101933.0
1.5,4003,101733.0
1.6,4011,101566.0
1.7,4022,101400.0
1.8,4035,101200.0
1.9,4042,101066.0
2.0,4051,100900.0
2.1,4064,100700.0
2.2,4073,100533.0
2.3,4083,100400.0
2.4,4093,100233.0
2.5,4099,100200.0
2.6,4101,100200.0
2.7,4103,100200.0
2.8,4107,100200.0
2.9,4110,100166.0
2.5,4148,100033.0
2.6,4198,99866.0
2.7,4238,99700.0
2.8,4247,99533.0
2.9,4259,99400.0
3.0,4268,99200.0
3.1,4278,99033.0
3.2,4288,98866.0
3.3,4297,98700.0
3.4,4307,98533.0
3.5,4320,98366.0
3.6,4329,98200.0
3.7,4340,98000.0
3.8,4350,97833.0
3.9,4360,97666.0
4.0,4371,97500.0
4.1,4380,97333.0
4.2,4392,97133.0
4.3,4417,96966.0
4.4,4457,96833.0
4.5,4506,96666.0
4.6,4549,96466.0
4.7,4558,96300.0
4.8,4565,96166.0
4.9,4576,96000.0
5.0,4587,95833.0
4.9,4588,95833.0
5.1,4598,95633.0
5.2,4607,95466.0
5.3,4617,95300.0
5.4,4628,95133.0
5.5,4638,94966.0
5.6,4649,94766.0
5.7,4659,94633.0
5.8,4670,94433.0
5.9,4679,94300.0
6.0,4691,94100.0
6.1,4702,93933.0
6.2,4710,93766.0
6.3,4720,93600.0
6.4,4730,93433.0
6.5,4765,93266.0
6.6,4816,93100.0
6.7,4830,92933.0
6.8,4839,92766.0
6.9,4851,92600.0
7.0,4862,92400.0
7.1,4871,92233.0
7.2,4882,92066.0
7.3,4893,91900.0
7.4,4902,91733.0
7.5,4913,91566.0
7.6,4929,91366.0
5.7,4939,91200.0
5.8,4949,91033.0
5.9,4950,91033.0
5.8,4951,91000.0
5.9,4959,90866.0
6.0,4967,90766.0
5.9,4968,90733.0
5.8,4969,90733.0
5.9,4972,90666.0
6.1,4980,90533.0
6.2,4989,90366.0
6.3,5000,90200.0
6.4,5010,90033.0
6.5,5019,89866.0
6.6,5029,89700.0
6.7,5039,89533.0
6.8,5051,89333.0
6.9,5058,89200.0
7.0,5069,89033.0
7.1,5082,88833.0
7.2,5091,88666.0
7.3,5101,88500.0
7.4,5112,88333.0
7.5,5123,88133.0
7.6,5133,87966.0
7.7,5151,87800.0
4.8,5160,87633.0
4.9,5170,87466.0
5.0,5180,87300.0
5.1,5192,87133.0
5.2,5201,86933.0
5.3,5210,86800.0
5.4,5219,86633.0
5.5,5220,86633.0
5.4,5223,86566.0
5.5,5232,86466.0
5.6,5243,86266.0
5.7,5254,86100.0
5.8,5260,85966.0
5.9,5273,85766.0
6.0,5274,85733.0
8.0,5276,85733.0
6.0,5284,85600.0
5.9,5285,85566.0
6.1,5291,85433.0
6.2,5302,85266.0
6.3,5308,85200.0
6.7,5311,85200.0
6.8,5312,85166.0
6.9,5317,85100.0
7.1,5322,85033.0
7.2,5326,84966.0
7.3,5327,84933.0
4.4,5329,84900.0
4.5,5338,84733.0
4.6,5347,84566.0
4.7,5359,84400.0
4.8,5372,84233.0
4.9,5375,84200.0
1.9,5385,84033.0
2.0,5394,83866.0
2.1,5402,83700.0
2.2,5414,83500.0
2.3,5422,83366.0
2.4,5433,83200.0
2.5,5445,83000.0
2.6,5453,82866.0
2.7,5465,82666.0
2.8,5476,82500.0
2.9,5485,82333.0
3.0,5493,82200.0
2.8,5494,82166.0
3.1,5507,81966.0
3.2,5517,81800.0
3.3,5525,81666.0
3.4,5538,81600.0
5.1,5539,81600.0
5.2,5540,81600.0
3.4,5564,81500.0
3.5,5610,81300.0
3.6,5618,81166.0
3.7,5628,81000.0
3.8,5640,80800.0
3.9,5648,80666.0
4.0,5659,80500.0
4.1,5671,80300.0
4.2,5681,80133.0
4.3,5692,79966.0
4.4,5702,79800.0
4.5,5713,79566.0
4.6,5720,79466.0
4.7,5729,79300.0
4.8,5741,79133.0
4.9,5750,78966.0
5.0,5761,78766.0
5.1,5769,78633.0
5.2,5782,78433.0
5.3,5793,78266.0
5.4,5802,78100.0
5.5,5810,77966.0
5.6,5821,77800.0
5.7,5832,77600.0
5.8,5872,77433.0
5.9,5922,77266.0
6.0,5970,77066.0
6.1,5982,76866.0
6.2,5992,76733.0
6.3,5999,76600.0
6.4,6010,76400.0
6.5,6020,76233.0
6.6,6029,76066.0
6.7,6041,75900.0
6.8,6049,75733.0
6.9,6057,75600.0
7.0,6071,75400.0
7.1,6080,75233.0
7.2,6090,75066.0
7.3,6276,73333.0
8.3,6283,73200.0
8.4,6294,73000.0
8.5,6307,72833.0
8.6,6343,72666.0
8.7,6353,72500.0
8.8,6364,72333.0
8.9,6373,72166.0
9.0,6374,72166.0
8.9,6375,72133.0
9.0,6381,72033.0
8.9,6383,72000.0
9.1,6448,71260.0
7.4,6455,71233.0
7.5,6461,71133.0
7.6,6473,70966.0
7.7,6482,70800.0
7.8,6491,70633.0
7.9,6499,70500.0
8.0,6512,70300.0
8.1,6522,70133.0
7.9,6523,70100.0
8.2,6533,69933.0
8.3,6545,69766.0
8.4,6554,69600.0
8.5,6563,69466.0
8.6,6572,69300.0
8.7,6585,69100.0
8.8,6593,68933.0
8.9,6601,68800.0
9.0,6613,68600.0
9.1,6624,68433.0
9.2,6636,68233.0
9.3,6647,68066.0
9.4,6655,67900.0
9.5,6681,67733.0
9.6,6701,67666.0
6.6,6707,67566.0
6.7,6718,67366.0
6.8,6727,67233.0
6.9,6737,67066.0
7.0,6747,66866.0
7.1,6758,66700.0
7.2,6768,66533.0
7.3,6785,66400.0
7.4,6787,66366.0
4.4,6798,66200.0
4.5,6807,66033.0
4.6,6817,65866.0
4.7,6829,65666.0
4.8,6837,65533.0
4.9,6847,65366.0
5.0,6858,65200.0
4.9,6859,65166.0
5.1,6870,64966.0
5.2,6878,64833.0
5.3,6891,64666.0
5.4,6900,64500.0
5.5,6910,64300.0
5.6,6921,64133.0
5.7,6931,63966.0
5.8,6941,63800.0
5.9,6952,63633.0
6.0,6961,63466.0
6.1,6972,63300.0
6.2,6981,63133.0
6.3,6994,62933.0
6.4,7003,62800.0
6.5,7010,62633.0
6.6,7021,62466.0
6.7,7033,62266.0
6.8,7042,62200.0
3.8,7048,62100.0
3.9,7055,61966.0
4.0,7066,61766.0
3.8,7069,61733.0
4.1,7078,61600.0
4.2,7089,61400.0
4.3,7100,61233.0
4.4,7109,61066.0
4.5,7119,60900.0
4.6,7130,60733.0
4.7,7139,60566.0
4.8,7148,60400.0
4.9,7157,60266.0
5.0,7174,60066.0
5.1,7184,59866.0
5.2,7193,59733.0
5.3,7202,59566.0
5.4,7214,59400.0
5.5,7223,59233.0
5.6,7235,59033.0
5.7,7244,58866.0
5.8,7255,58700.0
5.9,7265,58533.0
6.0,7277,58333.0
6.1,7285,58200.0
6.2,7294,58033.0
6.3,7307,57833.0
6.4,7318,57666.0
6.5,7328,57500.0
6.6,7340,57366.0
6.7,7350,57200.0
6.8,7361,57000.0
6.9,7369,56866.0
7.0,7380,56700.0
7.1,7391,56500.0
7.2,7401,56333.0
7.3,7411,56166.0
7.4,7420,56000.0
7.5,7434,55800.0
7.6,7444,55633.0
7.7,7453,55466.0
7.8,7463,55300.0
7.9,7471,55166.0
8.0,7481,55000.0
7.9,7483,54966.0
8.1,7493,54800.0
8.2,7504,54633.0
8.3,7514,54466.0
8.4,7523,54300.0
8.5,7532,54133.0
8.6,7542,53966.0
8.7,7550,53866.0
8.8,7553,53833.0
8.9,7556,53833.0
9.0,7558,53833.0
8.8,7559,53833.0
8.7,7561,53800.0
8.8,7611,53633.0
8.9,7620,53633.0
8.8,7622,53600.0
8.9,7662,53466.0
9.0,7665,53466.0
8.9,7672,53433.0
9.0,7721,53266.0
9.1,7765,53100.0
9.2,7774,52933.0
9.3,7784,52766.0
9.4,7794,52600.0
9.5,7805,52433.0
9.6,7808,52400.0
9.8,7809,52400.0
9.9,7818,52333.0
7.9,7820,52300.0
7.6,7821,52266.0
7.8,7822,52233.0
7.7,7834,52066.0
7.8,7842,51900.0
7.9,7852,51733.0
8.0,7866,51500.0
8.1,7879,51333.0
8.2,7888,51133.0
8.3,7926,50933.0
8.4,7931,50866.0
3.4,7941,50700.0
3.5,7952,50500.0
3.6,7971,50300.0
3.7,7980,50233.0
1.7,7992,50033.0
1.8,8002,49900.0
1.9,8011,49733.0
2.0,8019,49600.0
1.8,8022,49533.0
2.1,8033,49366.0
2.2,8042,49200.0
2.3,8053,49000.0
2.4,8060,48900.0
2.5,8072,48700.0
2.6,8082,48533.0
2.7,8091,48366.0
2.8,8097,48233.0
2.9,8104,48066.0
3.0,8112,47866.0
3.1,8118,47700.0
3.2,8124,47500.0
3.3,8129,47366.0
3.4,8136,47166.0
3.5,8139,47033.0
3.6,8147,46866.0
3.7,8153,46666.0
3.8,8159,46500.0
3.9,8164,46333.0
4.0,8170,46200.0
3.9,8171,46200.0
4.1,8177,46000.0
4.2,8184,45833.0
4.3,8190,45666.0
4.4,8196,45500.0
4.5,8201,45333.0
4.6,8207,45166.0
4.7,8212,45000.0
4.8,8217,44833.0
4.9,8223,44666.0
5.0,8230,44466.0
5.1,8237,44300.0
5.2,8244,44133.0
5.3,8251,43933.0
5.4,8256,43766.0
5.5,8259,43633.0
5.6,8271,43433.0
5.7,8280,43300.0
5.8,8292,43100.0
5.9,8305,43000.0
2.9,8311,42900.0
3.0,8316,42800.0
2.8,8321,42733.0
3.1,8332,42566.0
3.2,8339,42433.0
3.3,8349,42266.0
3.4,8362,42033.0
3.5,8372,41900.0
3.6,8378,41766.0
3.7,8390,41566.0
3.8,8401,41400.0
3.9,8413,41200.0
4.0,8417,41133.0
3.8,8418,41133.0
4.0,8419,41100.0
3.8,8421,41066.0
4.1,8431,40900.0
3.8,8434,40866.0
4.2,8440,40733.0
4.3,8449,40666.0
1.3,8458,40533.0
1.4,8467,40366.0
1.5,8478,40166.0
1.6,8488,40000.0
1.7,8499,39800.0
1.8,8508,39666.0
1.9,8518,39500.0
2.0,8525,39366.0
2.1,8537,39200.0
2.2,8546,39033.0
2.3,8555,38866.0
2.4,8571,38666.0
2.5,8579,38533.0
5.4,8580,38500.0
5.6,8581,38500.0
5.7,8586,38433.0
2.6,8591,38333.0
2.7,8600,38200.0
2.8,8612,38000.0
2.9,8623,37800.0
3.0,8632,37666.0
2.8,8634,37633.0
3.1,8643,37466.0
3.2,8652,37300.0
3.3,8662,37133.0
3.4,8674,36966.0
3.5,8684,36800.0
3.6,8693,36633.0
3.7,8702,36466.0
3.8,8713,36300.0
3.9,8716,36266.0
5.2,8717,36233.0
5.4,8718,36233.0
5.5,8719,36200.0
5.6,8721,36166.0
5.7,8723,36133.0
4.0,8736,35966.0
4.1,8746,35800.0
4.2,8757,35633.0
4.3,8769,35433.0
4.4,8777,35300.0
4.5,8778,35300.0
4.4,8779,35266.0
4.5,8787,35133.0
4.6,8799,34933.0
4.7,8810,34766.0
4.8,8820,34600.0
4.9,8829,34433.0
5.0,8837,34300.0
4.9,8839,34266.0
5.1,8840,34266.0
4.9,8841,34233.0
5.1,8852,34066.0
5.2,8861,33900.0
5.3,8871,33733.0
5.4,8881,33566.0
5.5,8890,33400.0
5.6,8902,33233.0
5.7,8910,33066.0
5.8,8921,32900.0
5.9,8929,32766.0
6.0,8932,32766.0
5.9,8933,32766.0
6.0,8943,32600.0
6.1,8945,32566.0
6.2,8947,32533.0
6.1,8951,32466.0
6.2,8953,32433.0
6.3,8957,32366.0
6.2,8961,32300.0
6.4,8965,32266.0
6.2,8966,32200.0
6.3,8974,32066.0
6.4,8983,31900.0
6.5,8993,31733.0
6.6,9003,31566.0
6.7,9017,31366.0
6.8,9027,31200.0
6.9,9031,31166.0
9.5,9033,31166.0
9.7,9034,31166.0
9.8,9036,31166.0
9.9,9040,31133.0
6.9,9054,31066.0
4.9,9056,31033.0
5.0,9068,30833.0
5.1,9077,30700.0
5.2,9088,30500.0
5.3,9096,30366.0
5.4,9105,30200.0
5.5,9118,30000.0
5.6,9129,29833.0
5.7,9139,29666.0
5.8,9147,29500.0
5.9,9156,29366.0
6.0,9168,29166.0
6.1,9180,29066.0
4.1,9187,28966.0
4.2,9195,28833.0
9.8,9196,28800.0
4.3,9200,28733.0
9.9,9201,28733.0
4.3,9206,28633.0
4.4,9216,28466.0
4.5,9227,28266.0
4.6,9236,28133.0
4.7,9247,27966.0
4.8,9257,27800.0
4.9,9265,27633.0
5.0,9276,27466.0
5.1,9287,27300.0
5.2,9296,27133.0
5.3,9308,26933.0
5.4,9317,26766.0
5.5,9326,26633.0
5.6,9339,26433.0
5.7,9348,26266.0
5.8,9357,26100.0
5.9,9366,25966.0
6.0,9378,25766.0
5.9,9379,25733.0
6.1,9382,25733.0
9.1,9385,25700.0
9.2,9388,25700.0
9.3,9389,25700.0
9.4,9391,25700.0
9.5,9393,25666.0
9.6,9395,25633.0
9.7,9400,25566.0
9.8,9403,25500.0
3.2,9412,25366.0
3.3,9421,25200.0
3.4,9430,25066.0
3.5,9441,24900.0
3.6,9461,24700.0
3.7,9471,24533.0
3.8,9481,24366.0
3.9,9489,24266.0
4.0,9500,24066.0
4.1,9512,23866.0
4.2,9522,23700.0
4.3,9533,23566.0
1.3,9535,23533.0
1.4,9546,23333.0
1.5,9554,23200.0
1.6,9566,23000.0
1.7,9577,22833.0
1.8,9585,22666.0
1.9,9596,22500.0
2.0,9605,22333.0
1.8,9607,22300.0
2.1,9618,22133.0
2.2,9628,21966.0
2.3,9637,21833.0
2.4,9648,21633.0
2.5,9657,21500.0
7.6,9663,21500.0
7.8,9664,21466.0
7.9,9665,21466.0
8.0,9667,21433.0
8.1,9669,21400.0
8.2,9670,21400.0
8.3,9672,21333.0
8.4,9674,21300.0
8.5,9679,21233.0
8.6,9681,21200.0
8.5,9682,21200.0
2.7,9684,21166.0
2.8,9695,20966.0
2.9,9703,20833.0
3.0,9714,20633.0
3.1,9726,20433.0
3.2,9736,20266.0
3.3,9747,20100.0
3.4,9758,19933.0
3.5,9767,19766.0
3.6,9777,19600.0
3.7,9787,19433.0
3.8,9798,19266.0
3.9,9806,19100.0
4.0,9817,18933.0
4.1,9828,18766.0
4.2,9837,18600.0
4.3,9847,18433.0
4.4,9857,18266.0
4.5,9867,18100.0
4.6,9878,17933.0
4.7,9887,17766.0
4.8,9897,17600.0
4.9,9913,17433.0
5.0,9918,17333.0
8.0,9921,17300.0
5.0,9927,17200.0
5.1,9938,17000.0
5.2,9949,16800.0
5.3,9962,16600.0
5.4,9977,16366.0
5.5,9986,16200.0
5.6,10000,15966.0
5.7,10010,15800.0
5.8,10020,15633.0
5.9,10031,15433.0
6.0,10043,15233.0
6.1,10056,15033.0
6.2,10068,14833.0
6.3,10081,14633.0
6.4,10094,14400.0
6.5,10104,14233.0
6.6,10121,14133.0
8.5,10122,14100.0
8.7,10124,14100.0
8.9,10127,14100.0
9.0,10130,14100.0
9.1,10135,14066.0
9.2,10136,14066.0
6.6,10152,14000.0
6.7,10212,13800.0
6.8,10263,13633.0
6.9,10313,13466.0
7.0,10318,13466.0
6.9,10333,13400.0
7.0,10377,13266.0
6.9,10383,13233.0
7.1,10453,13000.0
7.2,10513,12800.0
7.3,10549,12600.0
7.4,10560,12433.0
7.5,10575,12200.0
7.6,10591,12133.0
5.6,10597,12033.0
5.7,10609,11833.0
5.8,10620,11633.0
5.9,10631,11466.0
6.0,10665,11266.0
3.0,10667,11233.0
3.1,10680,11000.0
3.2,10691,10833.0
3.3,10705,10600.0
3.4,10716,10400.0
3.5,10728,10200.0
3.6,10740,10000.0
0.8,10752,9800.0
0.9,10767,9566.0
1.0,10774,9433.0
0.9,10777,9400.0
1.0,10787,9200.0
1.1,10799,9033.0
1.2,10810,8833.0
1.3,10822,8633.0
1.4,10834,8433.0
1.5,10847,8200.0
1.6,10860,8000.0
1.7,10871,7833.0
1.8,10885,7600.0
1.9,10895,7433.0
2.0,10901,7300.0
1.8,10903,7300.0
2.0,10904,7266.0
